# E (eV)   ldos(E)   pdos(E)    pdos(E)    pdos(E)   
   1.195  0.225E-01  0.187E-01  0.189E-02  0.189E-02
   1.245  0.235E-01  0.184E-01  0.252E-02  0.252E-02
   1.295  0.248E-01  0.185E-01  0.312E-02  0.312E-02
   1.345  0.263E-01  0.191E-01  0.357E-02  0.357E-02
   1.395  0.281E-01  0.203E-01  0.389E-02  0.389E-02
   1.445  0.305E-01  0.222E-01  0.415E-02  0.415E-02
   1.495  0.332E-01  0.242E-01  0.450E-02  0.450E-02
   1.545  0.357E-01  0.256E-01  0.503E-02  0.503E-02
   1.595  0.375E-01  0.259E-01  0.580E-02  0.580E-02
   1.645  0.386E-01  0.251E-01  0.679E-02  0.679E-02
   1.695  0.396E-01  0.236E-01  0.800E-02  0.800E-02
   1.745  0.412E-01  0.225E-01  0.934E-02  0.934E-02
   1.795  0.433E-01  0.220E-01  0.107E-01  0.107E-01
   1.845  0.458E-01  0.222E-01  0.118E-01  0.118E-01
   1.895  0.485E-01  0.229E-01  0.128E-01  0.128E-01
   1.945  0.512E-01  0.239E-01  0.136E-01  0.136E-01
   1.995  0.534E-01  0.247E-01  0.143E-01  0.143E-01
   2.045  0.543E-01  0.246E-01  0.148E-01  0.148E-01
   2.095  0.536E-01  0.236E-01  0.150E-01  0.150E-01
   2.145  0.522E-01  0.223E-01  0.149E-01  0.149E-01
   2.195  0.514E-01  0.218E-01  0.148E-01  0.148E-01
   2.245  0.520E-01  0.220E-01  0.150E-01  0.150E-01
   2.295  0.531E-01  0.221E-01  0.155E-01  0.155E-01
   2.345  0.533E-01  0.215E-01  0.159E-01  0.159E-01
   2.395  0.513E-01  0.201E-01  0.156E-01  0.156E-01
   2.445  0.474E-01  0.182E-01  0.146E-01  0.146E-01
   2.495  0.427E-01  0.167E-01  0.130E-01  0.130E-01
   2.545  0.386E-01  0.158E-01  0.114E-01  0.114E-01
   2.595  0.361E-01  0.153E-01  0.104E-01  0.104E-01
   2.645  0.359E-01  0.152E-01  0.104E-01  0.104E-01
   2.695  0.380E-01  0.152E-01  0.114E-01  0.114E-01
   2.745  0.417E-01  0.152E-01  0.132E-01  0.132E-01
   2.795  0.455E-01  0.150E-01  0.153E-01  0.153E-01
   2.845  0.477E-01  0.142E-01  0.168E-01  0.168E-01
   2.895  0.471E-01  0.126E-01  0.173E-01  0.173E-01
   2.945  0.442E-01  0.107E-01  0.167E-01  0.167E-01
   2.995  0.402E-01  0.890E-02  0.157E-01  0.157E-01
   3.045  0.370E-01  0.766E-02  0.146E-01  0.146E-01
   3.095  0.354E-01  0.712E-02  0.141E-01  0.141E-01
   3.145  0.354E-01  0.712E-02  0.141E-01  0.141E-01
   3.195  0.362E-01  0.739E-02  0.144E-01  0.144E-01
   3.245  0.370E-01  0.765E-02  0.147E-01  0.147E-01
   3.295  0.370E-01  0.778E-02  0.146E-01  0.146E-01
   3.345  0.362E-01  0.787E-02  0.142E-01  0.142E-01
   3.395  0.350E-01  0.803E-02  0.135E-01  0.135E-01
   3.445  0.337E-01  0.828E-02  0.127E-01  0.127E-01
   3.495  0.325E-01  0.852E-02  0.120E-01  0.120E-01
   3.545  0.315E-01  0.863E-02  0.114E-01  0.114E-01
   3.595  0.306E-01  0.850E-02  0.111E-01  0.111E-01
   3.645  0.302E-01  0.810E-02  0.111E-01  0.111E-01
   3.695  0.304E-01  0.744E-02  0.115E-01  0.115E-01
   3.745  0.314E-01  0.667E-02  0.124E-01  0.124E-01
   3.795  0.330E-01  0.594E-02  0.135E-01  0.135E-01
   3.845  0.344E-01  0.534E-02  0.146E-01  0.146E-01
   3.895  0.350E-01  0.491E-02  0.150E-01  0.150E-01
   3.945  0.345E-01  0.468E-02  0.149E-01  0.149E-01
   3.995  0.333E-01  0.466E-02  0.143E-01  0.143E-01
   4.045  0.318E-01  0.484E-02  0.135E-01  0.135E-01
   4.095  0.303E-01  0.517E-02  0.125E-01  0.125E-01
   4.145  0.287E-01  0.562E-02  0.115E-01  0.115E-01
   4.195  0.277E-01  0.617E-02  0.107E-01  0.107E-01
   4.245  0.275E-01  0.675E-02  0.104E-01  0.104E-01
   4.295  0.277E-01  0.720E-02  0.103E-01  0.103E-01
   4.345  0.275E-01  0.744E-02  0.100E-01  0.100E-01
   4.395  0.267E-01  0.757E-02  0.959E-02  0.959E-02
   4.445  0.264E-01  0.786E-02  0.925E-02  0.925E-02
   4.495  0.273E-01  0.850E-02  0.941E-02  0.941E-02
   4.545  0.294E-01  0.932E-02  0.100E-01  0.100E-01
   4.595  0.311E-01  0.984E-02  0.107E-01  0.107E-01
   4.645  0.311E-01  0.960E-02  0.108E-01  0.108E-01
   4.695  0.292E-01  0.865E-02  0.103E-01  0.103E-01
   4.745  0.269E-01  0.763E-02  0.964E-02  0.964E-02
   4.795  0.257E-01  0.734E-02  0.919E-02  0.919E-02
   4.845  0.264E-01  0.822E-02  0.909E-02  0.909E-02
   4.895  0.286E-01  0.101E-01  0.927E-02  0.927E-02
   4.945  0.312E-01  0.123E-01  0.948E-02  0.948E-02
   4.995  0.330E-01  0.140E-01  0.947E-02  0.947E-02
   5.045  0.332E-01  0.151E-01  0.908E-02  0.908E-02
   5.095  0.321E-01  0.155E-01  0.832E-02  0.832E-02
   5.145  0.304E-01  0.156E-01  0.737E-02  0.737E-02
   5.195  0.289E-01  0.160E-01  0.645E-02  0.645E-02
   5.245  0.281E-01  0.166E-01  0.572E-02  0.572E-02
   5.295  0.277E-01  0.172E-01  0.523E-02  0.523E-02
   5.345  0.269E-01  0.170E-01  0.495E-02  0.495E-02
   5.395  0.254E-01  0.157E-01  0.484E-02  0.484E-02
   5.445  0.235E-01  0.138E-01  0.486E-02  0.486E-02
   5.495  0.219E-01  0.119E-01  0.499E-02  0.499E-02
   5.545  0.209E-01  0.103E-01  0.529E-02  0.529E-02
   5.595  0.213E-01  0.940E-02  0.596E-02  0.596E-02
   5.645  0.241E-01  0.941E-02  0.737E-02  0.737E-02
   5.695  0.304E-01  0.109E-01  0.977E-02  0.977E-02
   5.745  0.404E-01  0.141E-01  0.132E-01  0.132E-01
   5.795  0.536E-01  0.189E-01  0.173E-01  0.173E-01
   5.845  0.682E-01  0.245E-01  0.218E-01  0.218E-01
   5.895  0.805E-01  0.291E-01  0.257E-01  0.257E-01
   5.945  0.861E-01  0.312E-01  0.274E-01  0.274E-01
   5.995  0.826E-01  0.301E-01  0.263E-01  0.263E-01
   6.045  0.716E-01  0.265E-01  0.226E-01  0.226E-01
   6.095  0.577E-01  0.216E-01  0.180E-01  0.180E-01
   6.145  0.459E-01  0.165E-01  0.147E-01  0.147E-01
   6.195  0.393E-01  0.117E-01  0.138E-01  0.138E-01
   6.245  0.387E-01  0.794E-02  0.154E-01  0.154E-01
   6.295  0.429E-01  0.554E-02  0.187E-01  0.187E-01
   6.345  0.503E-01  0.465E-02  0.228E-01  0.228E-01
   6.395  0.594E-01  0.490E-02  0.272E-01  0.272E-01
   6.445  0.695E-01  0.573E-02  0.319E-01  0.319E-01
   6.495  0.799E-01  0.677E-02  0.366E-01  0.366E-01
   6.545  0.889E-01  0.807E-02  0.404E-01  0.404E-01
   6.595  0.948E-01  0.965E-02  0.426E-01  0.426E-01
   6.645  0.978E-01  0.111E-01  0.433E-01  0.433E-01
   6.695  0.101E+00  0.118E-01  0.447E-01  0.447E-01
   6.745  0.109E+00  0.114E-01  0.490E-01  0.490E-01
   6.795  0.125E+00  0.107E-01  0.571E-01  0.571E-01
   6.845  0.145E+00  0.108E-01  0.669E-01  0.669E-01
   6.895  0.162E+00  0.121E-01  0.750E-01  0.750E-01
   6.945  0.174E+00  0.140E-01  0.801E-01  0.801E-01
   6.995  0.185E+00  0.151E-01  0.848E-01  0.848E-01
   7.045  0.204E+00  0.148E-01  0.944E-01  0.944E-01
   7.095  0.235E+00  0.131E-01  0.111E+00  0.111E+00
   7.145  0.268E+00  0.107E-01  0.129E+00  0.129E+00
   7.195  0.286E+00  0.824E-02  0.139E+00  0.139E+00
   7.245  0.281E+00  0.634E-02  0.138E+00  0.138E+00
   7.295  0.264E+00  0.520E-02  0.130E+00  0.130E+00
   7.345  0.251E+00  0.466E-02  0.123E+00  0.123E+00
   7.395  0.248E+00  0.434E-02  0.122E+00  0.122E+00
   7.445  0.256E+00  0.396E-02  0.126E+00  0.126E+00
   7.495  0.281E+00  0.356E-02  0.139E+00  0.139E+00
   7.545  0.333E+00  0.333E-02  0.165E+00  0.165E+00
   7.595  0.419E+00  0.338E-02  0.208E+00  0.208E+00
   7.645  0.520E+00  0.378E-02  0.258E+00  0.258E+00
   7.695  0.611E+00  0.451E-02  0.303E+00  0.303E+00
   7.745  0.681E+00  0.554E-02  0.338E+00  0.338E+00
   7.795  0.748E+00  0.678E-02  0.371E+00  0.371E+00
   7.845  0.828E+00  0.813E-02  0.410E+00  0.410E+00
   7.895  0.907E+00  0.949E-02  0.449E+00  0.449E+00
   7.945  0.947E+00  0.107E-01  0.468E+00  0.468E+00
   7.995  0.919E+00  0.117E-01  0.454E+00  0.454E+00
   8.045  0.827E+00  0.122E-01  0.407E+00  0.407E+00
   8.095  0.698E+00  0.124E-01  0.343E+00  0.343E+00
   8.145  0.568E+00  0.124E-01  0.278E+00  0.278E+00
   8.195  0.465E+00  0.127E-01  0.226E+00  0.226E+00
   8.245  0.408E+00  0.134E-01  0.197E+00  0.197E+00
   8.295  0.416E+00  0.142E-01  0.201E+00  0.201E+00
   8.345  0.501E+00  0.147E-01  0.243E+00  0.243E+00
   8.395  0.682E+00  0.149E-01  0.334E+00  0.334E+00
   8.445  0.983E+00  0.148E-01  0.484E+00  0.484E+00
   8.495  0.141E+01  0.148E-01  0.697E+00  0.697E+00
   8.545  0.190E+01  0.146E-01  0.944E+00  0.944E+00
   8.595  0.233E+01  0.139E-01  0.116E+01  0.116E+01
   8.645  0.257E+01  0.130E-01  0.128E+01  0.128E+01
   8.695  0.255E+01  0.125E-01  0.127E+01  0.127E+01
   8.745  0.232E+01  0.127E-01  0.116E+01  0.116E+01
   8.795  0.201E+01  0.130E-01  0.996E+00  0.996E+00
   8.845  0.169E+01  0.129E-01  0.838E+00  0.838E+00
   8.895  0.141E+01  0.123E-01  0.699E+00  0.699E+00
   8.945  0.117E+01  0.117E-01  0.580E+00  0.580E+00
   8.995  0.966E+00  0.116E-01  0.477E+00  0.477E+00
   9.045  0.793E+00  0.118E-01  0.390E+00  0.390E+00
   9.095  0.651E+00  0.118E-01  0.320E+00  0.320E+00
   9.145  0.535E+00  0.115E-01  0.262E+00  0.262E+00
   9.195  0.440E+00  0.108E-01  0.214E+00  0.214E+00
   9.245  0.363E+00  0.100E-01  0.177E+00  0.177E+00
   9.295  0.303E+00  0.927E-02  0.147E+00  0.147E+00
   9.345  0.253E+00  0.842E-02  0.122E+00  0.122E+00
   9.395  0.208E+00  0.749E-02  0.100E+00  0.100E+00
   9.445  0.168E+00  0.702E-02  0.805E-01  0.805E-01
   9.495  0.134E+00  0.818E-02  0.631E-01  0.631E-01
   9.545  0.111E+00  0.122E-01  0.495E-01  0.495E-01
   9.595  0.100E+00  0.193E-01  0.405E-01  0.405E-01
   9.645  0.996E-01  0.281E-01  0.357E-01  0.357E-01
   9.695  0.102E+00  0.367E-01  0.326E-01  0.326E-01
   9.745  0.101E+00  0.437E-01  0.284E-01  0.284E-01
   9.795  0.937E-01  0.492E-01  0.222E-01  0.222E-01
   9.845  0.833E-01  0.523E-01  0.155E-01  0.155E-01
   9.895  0.718E-01  0.507E-01  0.105E-01  0.105E-01
   9.945  0.603E-01  0.431E-01  0.859E-02  0.859E-02
   9.995  0.508E-01  0.317E-01  0.953E-02  0.953E-02
  10.045  0.445E-01  0.206E-01  0.119E-01  0.119E-01
  10.095  0.400E-01  0.125E-01  0.137E-01  0.137E-01
  10.145  0.343E-01  0.749E-02  0.134E-01  0.134E-01
  10.195  0.261E-01  0.435E-02  0.109E-01  0.109E-01
  10.245  0.173E-01  0.233E-02  0.750E-02  0.750E-02
  10.295  0.106E-01  0.114E-02  0.473E-02  0.473E-02
  10.345  0.692E-02  0.603E-03  0.316E-02  0.316E-02
  10.395  0.551E-02  0.489E-03  0.251E-02  0.251E-02
  10.445  0.496E-02  0.563E-03  0.220E-02  0.220E-02
  10.495  0.432E-02  0.638E-03  0.184E-02  0.184E-02
  10.545  0.334E-02  0.609E-03  0.137E-02  0.137E-02
  10.595  0.222E-02  0.473E-03  0.876E-03  0.876E-03
  10.645  0.125E-02  0.296E-03  0.477E-03  0.477E-03
  10.695  0.585E-03  0.149E-03  0.218E-03  0.218E-03
  10.745  0.225E-03  0.600E-04  0.826E-04  0.826E-04
  10.795  0.706E-04  0.193E-04  0.256E-04  0.256E-04
  10.845  0.179E-04  0.500E-05  0.646E-05  0.646E-05
  10.895  0.366E-05  0.103E-05  0.132E-05  0.132E-05
  10.945  0.602E-06  0.171E-06  0.216E-06  0.216E-06
  10.995  0.794E-07  0.226E-07  0.284E-07  0.284E-07
